ID,Prediction
13204,0.32
13205,0.18
13206,0.02
13207,0.92
13208,0.0
13209,0.95
13210,0.15
13211,0.03
13212,0.84
13213,0.83
13214,0.24
13215,0.25
13216,0.0
13217,0.18
13218,0.88
13219,0.44
13220,0.0
13221,0.06
13222,0.26
13223,0.71
13224,0.04
13225,0.6
13226,0.0
13227,0.19
13228,0.13
13229,1.0
13230,0.71
13231,0.22
13232,0.2
13233,0.0
13234,0.05
13235,0.39
13236,0.27
13237,0.05
13238,0.03
13239,0.99
13240,0.01
13241,0.0
13242,0.0
13243,0.61
13244,0.21
13245,0.0
13246,0.2
13247,0.98
13248,0.02
13249,0.0
13250,0.73
13251,0.0
13252,0.48
13253,0.01
13254,0.63
13255,0.08
13256,0.04
13257,0.0
13258,0.01
13259,0.55
13260,0.27
13261,0.0
13262,0.04
13263,0.09
13264,0.33
13265,0.28
13266,0.0
13267,0.07
13268,1.0
13269,0.39
13270,0.0
13271,0.91
13272,0.3
13273,0.0
13274,0.79
13275,0.45
13276,0.0
13277,0.79
13278,0.14
13279,0.07
13280,0.0
13281,0.39
13282,0.34
13283,0.76
13284,0.01
13285,0.0
13286,0.01
13287,0.0
13288,0.33
13289,0.0
13290,0.98
13291,0.65
13292,0.0
13293,0.04
13294,0.27
13295,0.0
13296,0.05
13297,0.27
13298,0.73
13299,0.6
13300,0.66
13301,0.0
13302,0.97
13303,0.0
13304,0.0
13305,0.48
13306,0.0
13307,0.0
13308,0.04
13309,0.0
13310,0.01
13311,0.1
13312,0.0
13313,0.63
13314,0.01
13315,0.09
13316,0.32
13317,0.58
13318,0.69
13319,0.01
13320,0.23
13321,0.42
13322,0.0
13323,0.06
13324,0.63
13325,0.0
13326,0.06
13327,0.02
13328,0.55
13329,0.01
13330,0.42
13331,0.03
13332,0.04
13333,0.07
13334,0.21
13335,0.01
13336,1.0
13337,0.07
13338,0.01
13339,0.01
13340,0.33
13341,0.63
13342,0.3
13343,0.83
13344,0.37
13345,0.0
13346,0.06
13347,0.36
13348,0.42
13349,0.72
13350,0.0
13351,0.04
13352,0.37
13353,0.29
13354,0.77
13355,0.06
13356,1.0
13357,0.19
13358,0.0
13359,0.21
13360,0.97
13361,0.0
13362,0.06
13363,0.28
13364,0.72
13365,0.44
13366,0.25
13367,0.0
13368,0.0
13369,0.55
13370,0.54
13371,0.0
13372,0.08
13373,0.46
13374,0.52
13375,0.35
13376,0.17
13377,0.2
13378,0.75
13379,0.0
13380,0.0
13381,0.0
13382,0.01
13383,0.4
13384,0.85
13385,0.01
13386,0.13
13387,0.02
13388,0.0
13389,0.48
13390,0.14
13391,0.09
13392,0.19
13393,0.72
13394,0.22
13395,0.0
13396,0.01
13397,0.0
13398,0.07
13399,0.09
13400,0.0
13401,0.0
13402,0.08
13403,0.0
13404,0.61
13405,0.05
13406,0.13
13407,0.74
13408,0.21
13409,0.59
13410,0.16
13411,0.0
13412,0.0
13413,0.02
13414,0.0
13415,0.96
13416,0.53
13417,0.01
13418,0.36
13419,0.03
13420,0.0
13421,0.3
13422,0.04
13423,0.06
13424,0.33
13425,0.08
13426,0.01
13427,0.01
13428,0.07
13429,0.02
13430,0.33
13431,0.01
13432,0.99
13433,0.0
13434,0.04
13435,0.11
13436,0.9
13437,0.05
13438,0.27
13439,0.4
13440,0.1
13441,0.1
13442,0.02
13443,0.01
13444,0.0
13445,0.01
13446,0.18
13447,0.51
13448,0.03
13449,0.74
13450,0.18
13451,0.03
13452,0.01
13453,0.0
13454,0.9
13455,0.76
13456,0.38
13457,0.97
13458,0.98
13459,0.0
13460,0.0
13461,0.0
13462,0.05
13463,0.0
13464,0.96
13465,0.0
13466,0.07
13467,0.05
13468,0.0
13469,0.04
13470,0.84
13471,0.0
13472,0.84
13473,0.39
13474,0.0
13475,0.82
13476,0.03
13477,0.04
13478,0.11
13479,0.01
13480,0.0
13481,0.06
13482,0.0
13483,0.68
13484,0.0
13485,0.36
13486,0.49
13487,0.15
13488,0.05
13489,0.2
13490,0.26
13491,0.81
13492,0.2
13493,0.08
13494,0.99
13495,0.12
13496,0.08
13497,0.0
13498,0.01
13499,0.0
13500,0.66
13501,0.35
13502,0.0
13503,0.0
13504,1.0
13505,0.26
13506,0.02
13507,0.0
13508,0.36
13509,0.03
13510,0.9
13511,0.62
13512,0.49
13513,0.26
13514,0.02
13515,0.0
13516,0.02
13517,0.29
13518,0.32
13519,0.32
13520,0.0
13521,0.0
13522,0.0
13523,0.03
13524,0.0
13525,0.18
13526,0.16
13527,0.91
13528,0.19
13529,0.07
13530,0.02
13531,0.98
13532,0.22
13533,0.07
13534,0.22
13535,1.0
13536,0.05
13537,0.68
13538,0.0
13539,0.13
13540,0.0
13541,0.0
13542,0.0
13543,0.01
13544,0.51
13545,0.78
13546,0.0
13547,0.0
13548,0.09
13549,0.49
13550,0.02
13551,0.01
13552,0.0
13553,0.8
13554,0.6
13555,0.42
13556,0.28
13557,0.53
13558,0.08
13559,0.31
13560,0.12
13561,0.0
13562,0.01
13563,0.87
13564,0.0
13565,0.0
13566,0.78
13567,1.0
13568,0.06
13569,0.03
13570,0.0
13571,0.3
13572,0.37
13573,0.33
13574,0.0
13575,0.35
13576,0.46
13577,0.01
13578,0.98
13579,0.0
13580,0.99
13581,0.22
13582,0.92
13583,0.02
13584,0.01
13585,0.99
13586,0.01
13587,0.03
13588,0.04
13589,0.0
13590,0.37
13591,0.2
13592,0.79
13593,0.42
13594,0.07
13595,0.25
13596,0.12
13597,0.01
13598,0.15
13599,0.09
13600,0.43
13601,0.34
13602,0.03
13603,0.01
13604,0.01
13605,0.0
13606,0.32
13607,0.0
13608,0.0
13609,0.0
13610,0.0
13611,0.31
13612,0.43
13613,0.01
13614,0.0
13615,0.34
13616,0.16
13617,0.29
13618,0.03
13619,0.99
13620,0.35
13621,0.03
13622,0.06
13623,0.22
13624,0.09
13625,0.05
13626,0.72
13627,0.14
13628,0.18
13629,0.07
13630,0.32
13631,0.16
13632,0.02
13633,0.86
13634,0.54
13635,0.0
13636,0.24
13637,0.0
13638,0.0
13639,0.0
13640,0.03
13641,0.0
13642,0.01
13643,0.0
13644,0.68
13645,0.13
13646,0.03
13647,0.38
13648,0.47
13649,0.3
13650,0.08
13651,0.0
13652,0.02
13653,0.51
13654,0.56
13655,0.42
13656,0.91
13657,0.63
13658,0.68
13659,0.01
13660,0.04
13661,0.0
13662,0.27
13663,0.66
13664,0.0
13665,0.06
13666,0.0
13667,0.0
13668,0.04
13669,0.0
13670,0.02
13671,0.03
13672,0.25
13673,0.52
13674,0.9
13675,0.03
13676,0.11
13677,0.15
13678,0.03
13679,0.17
13680,0.0
13681,0.07
13682,0.35
13683,0.15
13684,0.0
13685,0.03
13686,0.72
13687,0.3
13688,1.0
13689,0.19
13690,0.08
13691,0.0
13692,0.01
13693,0.0
13694,0.39
13695,0.0
13696,0.01
13697,0.02
13698,0.25
13699,0.12
13700,0.66
13701,0.02
13702,0.0
13703,0.08
13704,0.66
13705,0.02
13706,0.2
13707,0.01
13708,0.43
13709,0.01
13710,0.09
13711,0.01
13712,0.2
13713,0.0
13714,0.06
13715,0.0
13716,0.3
13717,0.01
13718,0.0
13719,0.85
13720,0.0
13721,0.02
13722,0.73
13723,0.0
13724,0.47
13725,0.39
13726,0.0
13727,0.12
13728,0.01
13729,0.37
13730,0.0
13731,0.03
13732,0.0
13733,0.0
13734,0.0
13735,0.05
13736,0.16
13737,0.01
13738,0.0
13739,0.2
13740,0.54
13741,0.52
13742,0.61
13743,0.4
13744,0.0
13745,0.41
13746,0.36
13747,0.14
13748,0.03
13749,0.0
13750,0.0
13751,0.0
13752,0.0
13753,0.47
13754,0.05
13755,1.0
13756,0.56
13757,0.01
13758,0.06
13759,0.01
13760,0.01
13761,0.25
13762,0.67
13763,0.15
13764,0.0
13765,0.01
13766,0.01
13767,0.18
13768,0.1
13769,0.46
13770,0.0
13771,0.07
13772,0.04
13773,0.96
13774,0.2766666666666666
13775,0.0
13776,0.26
13777,0.0
13778,0.0
13779,0.07
13780,0.69
13781,0.97
13782,0.13
13783,0.0
13784,0.65
13785,0.1
13786,0.4
13787,0.74
13788,0.97
13789,0.97
13790,0.43
13791,0.01
13792,0.02
13793,0.09
13794,0.45
13795,0.0
13796,0.24
13797,0.0
13798,0.33
13799,0.0
13800,0.14
13801,0.0
13802,0.01
13803,0.01
13804,0.0
13805,0.0
13806,0.0
13807,0.19
13808,0.56
13809,0.18
13810,0.0
13811,0.0
13812,0.33
13813,0.94
13814,0.16
13815,0.08
13816,0.04
13817,0.64
13818,0.82
13819,0.46
13820,0.49
13821,0.04
13822,0.0
13823,0.28
13824,0.46
13825,0.05
13826,0.24
13827,0.35
13828,0.05
13829,0.4
13830,0.08
13831,0.2
13832,0.06
13833,0.01
13834,0.28
13835,0.01
13836,0.43
13837,0.72
13838,0.61
13839,0.01
13840,0.37
13841,0.05
13842,0.03
13843,0.36
13844,0.0
13845,0.77
13846,0.13
13847,0.25
13848,0.0
13849,1.0
13850,0.59
13851,0.87
13852,0.0
13853,0.8
13854,0.0
13855,0.11
13856,0.22
13857,0.05
13858,0.0
13859,0.0
13860,0.3
13861,0.42
13862,0.12
13863,0.67
13864,0.01
13865,0.01
13866,0.0
13867,0.31
13868,0.0
13869,0.07
13870,0.12
13871,0.0
13872,0.73
13873,0.0
13874,0.07
13875,0.21
13876,0.02
13877,0.0
13878,0.0
13879,0.83
13880,0.0
13881,0.83
13882,0.71
13883,0.3
13884,0.17
13885,0.0
13886,0.0
13887,0.0
13888,0.0
13889,0.1
13890,0.0
13891,0.35
13892,0.3
13893,0.6
13894,0.0
13895,0.09
13896,0.02
13897,0.01
13898,0.6
13899,0.11
13900,0.0
13901,0.03
13902,0.02
13903,0.01
13904,0.0
13905,0.0
13906,0.33
13907,0.73
13908,0.01
13909,0.01
13910,0.0
13911,0.68
13912,0.0
13913,0.13
13914,0.58
13915,0.69
13916,0.0
13917,0.14
13918,0.0
13919,0.0
13920,0.43
13921,0.03
13922,0.0
13923,0.02
13924,0.83
13925,0.02
13926,0.45
13927,1.0
13928,0.42
13929,0.0
13930,0.2
13931,0.54
13932,0.65
13933,0.33
13934,0.75
13935,0.0
13936,0.0
13937,0.0
13938,0.06
13939,0.87
13940,0.02
13941,0.6
13942,0.12
13943,0.34
13944,0.74
13945,0.23
13946,0.0
13947,0.0
13948,0.0
13949,0.02
13950,0.0
13951,0.0
13952,0.37
13953,0.23
13954,0.0
13955,0.26
13956,0.44
13957,0.01
13958,0.24
13959,0.27
13960,0.55
13961,0.22
13962,0.91
13963,0.02
13964,0.02
13965,0.65
13966,0.65
13967,0.76
13968,0.01
13969,0.12
13970,0.26
13971,0.05
13972,0.12
13973,0.15
13974,0.05
13975,0.0
13976,0.19
13977,0.02
13978,0.0
13979,0.2
13980,0.0
13981,0.05
13982,0.48
13983,0.4
13984,0.0
13985,0.0
13986,0.03
13987,0.0
13988,0.0
13989,0.0
13990,0.07
13991,0.33
13992,0.09
13993,0.03
13994,0.99
13995,0.23
13996,0.47
13997,0.37
13998,0.27
13999,0.32
14000,0.55
14001,0.26333333333333336
14002,0.0
14003,0.8
14004,0.01
14005,0.01
14006,0.01
14007,0.52
14008,0.19
14009,0.0
14010,0.14
14011,0.82
14012,0.42
14013,0.0
14014,0.02
14015,0.27
14016,0.81
14017,0.38
14018,0.47
14019,0.15
14020,0.06
14021,0.0
14022,0.21
14023,0.44
14024,0.03
14025,0.43
14026,0.01
14027,0.2
14028,0.03
14029,0.26
14030,0.03
14031,0.0
14032,0.0
14033,0.15
14034,0.64
14035,0.0
14036,0.02
14037,1.0
14038,0.01
14039,0.01
14040,0.01
14041,0.18
14042,0.08
14043,0.55
14044,0.0
14045,0.92
14046,0.21
14047,0.08
14048,0.15
14049,0.01
14050,0.08
14051,0.01
14052,0.06
14053,0.1
14054,0.27
14055,0.15
14056,0.9
14057,0.0
14058,0.2
14059,0.0
14060,0.05
14061,0.16
14062,0.36
14063,0.09
14064,0.43
14065,0.67
14066,0.0
14067,0.07
14068,0.01
14069,0.18
14070,0.0
14071,0.54
14072,0.0
14073,0.84
14074,0.31
14075,0.06
14076,0.01
14077,1.0
14078,0.68
14079,0.04
14080,0.08
14081,0.79
14082,0.05
14083,0.03
14084,0.0
14085,0.24
14086,0.05
14087,0.01
14088,0.0
14089,0.03
14090,0.65
14091,0.0
14092,0.47
14093,0.31
14094,0.38
14095,0.47
14096,0.23
14097,0.88
14098,0.08
14099,0.52
14100,0.0
14101,0.55
14102,0.01
14103,0.01
14104,0.0
14105,0.75
14106,0.0
14107,0.86
14108,0.07
14109,0.25
14110,0.51
14111,0.0
14112,0.14
14113,0.23
14114,0.0
14115,0.12
14116,0.0
14117,0.12
14118,0.0
14119,0.52
14120,0.04
14121,0.73
14122,0.8
14123,0.22
14124,0.0
14125,0.01
14126,0.12
14127,0.03
14128,0.01
14129,0.0
14130,0.13
14131,0.0
14132,0.09
14133,0.94
14134,0.14
14135,0.0
14136,0.43
14137,0.9
14138,0.0
14139,0.05
14140,0.11
14141,0.0
14142,0.0
14143,0.22
14144,0.34
14145,0.03
14146,0.18
14147,0.07
14148,0.11
14149,0.03
14150,0.3816666666666667
14151,0.61
14152,0.02
14153,0.99
14154,0.24
14155,0.27
14156,0.03
14157,0.11
14158,0.0
14159,0.03
14160,0.04
14161,0.99
14162,0.0
14163,0.01
14164,0.12
14165,0.03
14166,0.0
14167,0.89
14168,0.04
14169,0.0
14170,0.09
14171,0.84
14172,0.36
14173,0.0
14174,0.31
14175,0.09
14176,0.76
14177,0.15
14178,0.0
14179,0.85
14180,0.0
14181,0.24
14182,0.94
14183,0.11
14184,0.02
14185,0.11
14186,0.25
14187,0.0
14188,0.01
14189,0.63
14190,0.0
14191,0.09
14192,0.01
14193,0.06
14194,0.12
14195,0.34
14196,0.04
14197,0.03
14198,0.03
14199,0.0
14200,0.0
14201,0.0
14202,0.15
14203,0.92
14204,0.0
14205,0.25
14206,0.0
14207,0.01
14208,0.0
14209,0.03
14210,0.02
14211,0.41
14212,0.09
14213,0.54
14214,0.01
14215,0.03
14216,0.0
14217,0.72
14218,0.0
14219,0.0
14220,0.01
14221,0.0
14222,0.0
14223,0.28
14224,0.0
14225,0.56
14226,0.08
14227,1.0
14228,0.22
14229,0.0
14230,0.0
14231,0.0
14232,0.28
14233,0.0
14234,0.82
14235,0.23
14236,0.24
14237,0.19
14238,0.07
14239,0.56
14240,0.0
14241,0.12
14242,0.0
14243,0.78
14244,0.01
14245,0.06
14246,0.18
14247,0.0
14248,0.78
14249,0.01
14250,0.08
14251,0.03
14252,0.3
14253,0.01
14254,0.0
14255,0.12
14256,0.92
14257,0.15
14258,0.02
14259,0.67
14260,0.27
14261,0.15
14262,0.0
14263,0.0
14264,0.05
14265,0.47
14266,0.13
14267,0.0
14268,0.49
14269,0.0
14270,0.29
14271,0.05
14272,0.0
14273,0.61
14274,0.55
14275,0.04
14276,0.94
14277,0.0
14278,0.54
14279,0.29
14280,0.29
14281,0.07
14282,0.03
14283,0.0
14284,0.15
14285,0.01
14286,0.02
14287,0.2
14288,0.61
14289,0.4
14290,0.13
14291,0.71
14292,0.24
14293,0.08
14294,0.0
14295,0.1
14296,0.42
14297,0.9
14298,0.26
14299,0.43
14300,0.98
14301,0.02
14302,0.16
14303,0.08
14304,0.35
14305,0.0
14306,0.5
14307,0.01
14308,0.06
14309,0.96
14310,0.07
14311,0.59
14312,0.02
14313,1.0
14314,0.16
14315,0.88
14316,0.58
14317,0.12
14318,0.0
14319,0.0
14320,0.02
14321,0.0
14322,0.28
14323,0.31
14324,0.02
14325,0.05
14326,0.0
14327,0.0
14328,0.68
14329,0.25
14330,0.07
14331,0.86
14332,0.01
14333,0.35
14334,0.31
14335,0.1
14336,0.0
14337,1.0
14338,0.12
14339,0.04
14340,0.52
14341,0.0
14342,0.01
14343,0.07
14344,0.13
14345,0.3
14346,0.2
14347,0.01
14348,0.0
14349,0.13
14350,0.58
14351,0.0
14352,0.01
14353,0.01
14354,0.48
14355,0.1
14356,0.35
14357,0.0
14358,0.35
14359,0.12
14360,0.0
14361,0.0
14362,0.05
14363,0.01
14364,1.0
14365,0.05
14366,0.02
14367,0.38
14368,0.0
14369,0.31
14370,0.0
14371,0.0
14372,0.09
14373,0.0
14374,0.0
14375,0.79
14376,0.07
14377,0.0
14378,0.99
14379,0.0
14380,0.13
14381,0.51
14382,0.09
14383,0.41
14384,0.0
14385,0.0
14386,0.09
14387,0.4
14388,0.07
14389,0.15
14390,0.01
14391,0.02
14392,0.01
14393,0.07
14394,0.0
14395,0.09
14396,0.0
14397,1.0
14398,0.0
14399,1.0
14400,0.3
14401,0.01
14402,0.23
14403,0.93
14404,0.02
14405,0.0
14406,0.05
14407,0.03
14408,0.01
14409,0.0
14410,0.02
14411,0.02
14412,0.22
14413,0.01
14414,0.24
14415,0.19
14416,0.0
14417,0.91
14418,0.0
14419,0.01
14420,0.85
14421,0.0
14422,0.01
14423,0.42
14424,0.2
14425,0.0
14426,0.92
14427,0.29
14428,0.21
14429,0.03
14430,0.01
14431,0.08
14432,0.02
14433,0.1
14434,0.02
14435,0.02
14436,0.08
14437,0.0
14438,0.09
14439,0.0
14440,0.29
14441,0.01
14442,0.44
14443,0.23
14444,0.39
14445,0.02
14446,0.44
14447,0.04
14448,0.01
14449,0.0
14450,0.01
14451,0.02
14452,0.0
14453,0.07
14454,0.32
14455,0.02
14456,0.89
14457,0.0
14458,0.0
14459,0.21
14460,0.45
14461,0.28
14462,0.66
14463,0.0
14464,0.33
14465,0.0
14466,0.92
14467,0.52
14468,0.04
14469,0.0
14470,0.93
14471,0.04
14472,0.21
14473,0.06
14474,0.4625000000000001
14475,0.79
14476,0.01
14477,1.0
14478,0.67
14479,0.04
14480,0.01
14481,0.0
14482,0.02
14483,0.42
14484,0.96
14485,0.03
14486,0.59
14487,0.02
14488,0.98
14489,0.74
14490,0.0
14491,0.45
14492,0.0
14493,0.97
14494,0.0
14495,0.38
14496,0.81
14497,0.84
14498,0.72
14499,0.01
14500,0.13
14501,0.05
14502,0.27
14503,0.31
14504,1.0
14505,0.17
14506,0.0
14507,0.0
14508,0.12
14509,0.98
14510,0.0
14511,0.21
14512,0.0
14513,0.0
14514,0.04
14515,0.09
14516,0.18
14517,0.0
14518,0.27
14519,0.06
14520,0.18
14521,0.23
14522,0.0
14523,0.09
14524,0.98
14525,0.74
14526,0.6
14527,0.32
14528,0.0
14529,1.0
14530,0.0
14531,0.07
14532,0.12
14533,0.05
14534,0.95
14535,0.06
14536,0.18
14537,0.1
14538,0.0
14539,0.41
14540,0.07
14541,0.01
14542,0.0
14543,0.74
14544,0.06
14545,0.07
14546,0.29
14547,0.75
14548,0.19
14549,0.0
14550,0.0
14551,0.01
14552,0.04
14553,0.04
14554,0.62
14555,0.42
14556,0.08
14557,0.1
14558,0.01
14559,0.0
14560,0.01
14561,0.03
14562,0.06
14563,0.28
14564,0.07
14565,0.34
14566,0.26
14567,0.01
14568,0.35
14569,0.51
14570,0.0
14571,0.19
14572,0.49
14573,0.02
14574,0.01
14575,0.04
14576,0.03
14577,0.14
14578,0.28
14579,0.03
14580,0.05
14581,0.55
14582,0.0
14583,0.13
14584,0.9
14585,0.54
14586,0.0
14587,0.05
14588,0.28
14589,0.06
14590,0.66
14591,0.98
14592,0.0
14593,0.97
14594,0.0
14595,0.04
14596,0.0
14597,0.1
14598,0.02
14599,0.13
14600,0.02
14601,0.05
14602,0.51
14603,0.0
14604,0.56
14605,0.0
14606,0.15
14607,0.19
14608,1.0
14609,0.03
14610,0.12
14611,0.01
14612,0.04
14613,0.12
14614,0.0
14615,0.74
14616,0.01
14617,0.91
14618,0.58
14619,0.0
14620,0.0
14621,0.65
14622,0.18
14623,0.5
14624,0.0
14625,0.0
14626,0.4
14627,0.2
14628,0.0
14629,0.03
14630,0.35
14631,0.13
14632,0.0
14633,0.68
14634,0.51
14635,0.11
14636,0.03
14637,0.17
14638,0.97
14639,0.05
14640,0.0
14641,0.15
14642,0.01
14643,0.0
14644,0.05
14645,0.39
14646,0.37
14647,0.49
14648,0.78
14649,0.04
14650,0.28
14651,0.37
14652,0.22
14653,0.01
14654,0.02
14655,0.0
14656,0.0
14657,0.58
14658,0.0
14659,0.38
14660,0.48
14661,0.02
14662,0.01
14663,0.14
14664,0.18
14665,0.11
14666,0.0
14667,0.01
14668,0.01
14669,0.43
14670,0.0
14671,0.81
14672,0.0
14673,0.34
14674,0.06
14675,0.02
14676,0.75
14677,0.22
14678,0.56
14679,0.06
14680,0.04
14681,0.02
14682,0.58
14683,0.1
14684,0.02
14685,0.01
14686,0.05
14687,0.7
14688,0.0
14689,0.36
14690,0.0
14691,0.5
14692,0.55
14693,0.04
14694,0.14
14695,0.17
14696,0.0
14697,0.43
14698,0.0
14699,0.93
14700,0.16
14701,0.33
14702,0.0
14703,0.92
14704,0.02
14705,0.28
14706,0.01
14707,0.02
14708,0.04
14709,0.0
14710,0.03
14711,0.05
14712,0.57
14713,0.73
14714,0.15
14715,0.92
14716,1.0
14717,0.02
14718,0.23
14719,0.0
14720,0.0
14721,0.22
14722,0.43
14723,0.0
14724,1.0
14725,0.39
14726,0.03
14727,0.64
14728,0.24
14729,0.19
14730,0.0
14731,0.4
14732,0.6
14733,0.0
14734,0.84
14735,0.76
14736,0.0
14737,0.01
14738,0.92
14739,0.97
14740,0.0
14741,0.06
14742,0.0
14743,0.03
14744,0.06
14745,0.52
14746,0.11
14747,0.46
14748,0.07
14749,0.45
14750,0.95
14751,0.22
14752,0.7
14753,0.18
14754,0.95
14755,0.0
14756,0.18
14757,0.07
14758,0.4
14759,0.21
14760,0.31
14761,0.3
14762,0.12
14763,0.24
14764,0.0
14765,0.05
14766,0.06
14767,0.68
14768,0.92
14769,0.0
14770,0.33
14771,0.0
14772,0.67
14773,0.07
14774,0.0
14775,0.09
14776,0.0
14777,0.01
14778,0.51
14779,0.0
14780,0.32
14781,0.01
14782,0.07
14783,0.01
14784,0.16
14785,0.46
14786,0.16
14787,0.05
14788,0.03
14789,0.01
14790,0.23
14791,0.22
14792,0.0
14793,0.54
14794,0.19
14795,0.0
14796,0.03
14797,0.0
14798,0.99
14799,0.94
14800,0.01
14801,0.83
14802,0.12
14803,0.99
14804,0.11
14805,0.51
14806,0.89
14807,0.34
14808,0.25
14809,0.0
14810,0.01
14811,0.0
14812,0.55
14813,0.01
14814,0.0
14815,0.0
14816,0.31
14817,0.87
14818,0.1
14819,0.63
14820,0.03
14821,0.27
14822,0.0
14823,0.0
14824,0.19
14825,0.42
14826,0.43
14827,0.01
14828,0.02
14829,0.0
14830,0.02
14831,0.58
14832,0.03
14833,0.31
14834,0.03
14835,0.43
14836,0.03
14837,0.0
14838,0.46
14839,0.91
14840,0.0
14841,0.01
14842,0.0
14843,1.0
14844,0.0
14845,0.07
14846,0.0
14847,0.02
14848,0.1
14849,0.07
14850,0.57
14851,0.23
14852,0.0
14853,0.09
14854,0.0
14855,0.0
14856,0.01
14857,0.01
14858,0.71
14859,0.15
14860,0.12
14861,0.81
14862,0.58
14863,0.85
14864,0.01
14865,0.33
14866,0.03
14867,0.05
14868,0.0
14869,0.0
14870,0.28
14871,0.32
14872,0.86
14873,0.8
14874,0.0
14875,0.42
14876,0.77
14877,0.04
14878,0.01
14879,0.61
14880,0.28
14881,0.01
14882,0.01
14883,0.48
14884,0.05
14885,0.0
14886,0.36
14887,0.0
14888,0.0
14889,0.05
14890,0.05
14891,1.0
14892,0.0
14893,0.0
14894,0.83
14895,0.19
14896,0.63
14897,0.22
14898,0.04
14899,0.97
14900,0.02
14901,0.34
14902,0.07
14903,0.8
14904,0.46
14905,0.6
14906,0.0
14907,0.01
14908,0.45
14909,0.99
14910,0.0
14911,0.13
14912,0.32
14913,0.58
14914,0.0
14915,0.03
14916,0.06
14917,0.0
14918,0.01
14919,0.06
14920,0.36
14921,0.02
14922,0.27
14923,0.28
14924,0.03
14925,0.21
14926,0.01
14927,0.1
14928,0.0
14929,0.04
14930,0.01
14931,0.89
14932,0.0
14933,0.01
14934,0.01
14935,0.2
14936,0.14
14937,0.22
14938,0.3
14939,0.17
14940,0.69
14941,0.27
14942,0.0
14943,0.0
14944,0.09
14945,0.0
14946,0.1675
14947,0.48
14948,0.05
14949,0.53
14950,0.11
14951,0.02
14952,0.0
14953,0.25
14954,0.19
14955,0.06
14956,0.63
14957,0.48
14958,0.7
14959,0.57
14960,0.93
14961,0.0
14962,0.58
14963,0.25
14964,0.06
14965,0.78
14966,0.58
14967,0.98
14968,0.0
14969,0.03
14970,0.29
14971,0.91
14972,0.39
14973,0.0
14974,0.15
14975,0.46
14976,0.42
14977,0.0
14978,0.58
14979,0.53
14980,0.82
14981,0.0
14982,0.02
14983,0.08
14984,0.37
14985,0.71
14986,0.76
14987,0.04
14988,0.15
14989,0.02
14990,0.0
14991,0.0
14992,0.26
14993,0.0
14994,0.01
14995,0.04
14996,0.05
14997,0.38
14998,0.09
14999,0.12
15000,0.0
15001,0.0
15002,0.0
15003,0.15
15004,0.02
15005,0.0
15006,0.72
15007,0.0
15008,0.0
15009,0.93
15010,0.96
15011,0.17
15012,0.03
15013,0.27
15014,0.0
15015,0.0
15016,0.05
15017,0.39
15018,0.58
15019,0.0
15020,0.0
15021,0.0
15022,0.05
15023,0.35
15024,0.57
15025,0.0
15026,0.08
15027,0.0
15028,0.29
15029,0.05
15030,0.88
15031,0.06
15032,0.11
15033,0.73
15034,0.24
15035,0.0
15036,0.16
15037,0.21
15038,0.11
15039,0.0
15040,0.48
15041,0.0
15042,0.4
15043,0.75
15044,0.01
15045,0.03
15046,0.17
15047,0.37
15048,0.04
15049,0.56
15050,0.68
15051,0.0
15052,0.11
15053,0.22
15054,0.99
15055,0.03
15056,0.01
15057,0.07
15058,0.0
15059,0.69
15060,0.22666666666666666
15061,0.05
15062,0.0
15063,0.21
15064,0.0
15065,0.02
15066,0.0
15067,0.68
15068,0.11
15069,0.21
15070,0.59
15071,0.01
15072,0.32
15073,0.63
15074,0.16
15075,0.58
15076,0.26
15077,0.01
15078,0.04
15079,0.69
15080,0.03
15081,0.15
15082,0.05
15083,0.06
15084,0.0
15085,0.2
15086,0.04
15087,0.0
15088,0.0
15089,0.0
15090,0.2
15091,0.62
15092,0.63
15093,0.49
15094,0.0
15095,0.62
15096,0.03
15097,0.0
15098,0.04
15099,0.0
15100,0.0
15101,0.39
15102,0.03
15103,0.95
15104,0.01
15105,0.12
15106,0.21
15107,0.7
15108,0.23
15109,0.62
15110,0.0
15111,0.11
15112,0.01
15113,0.0
15114,0.47
15115,0.95
15116,0.34
15117,0.08
15118,0.27
15119,0.77
15120,0.0
15121,0.0
15122,0.07
15123,0.0
15124,0.23
15125,0.03
15126,0.03
15127,0.13
15128,0.38
15129,0.0
15130,0.74
15131,0.0
15132,0.01
15133,1.0
15134,0.06
15135,0.57
15136,0.36
15137,0.06
15138,0.17
15139,0.26
15140,0.29
15141,0.0
15142,0.0
15143,0.3
15144,0.71
15145,1.0
15146,0.14
15147,0.04
15148,0.0
15149,0.49
15150,0.09
15151,0.13
15152,0.89
15153,0.87
15154,0.0
15155,0.0
15156,0.01
15157,0.37
15158,0.7
15159,0.17
15160,0.0
15161,0.0
15162,0.91
15163,0.15
15164,0.0
15165,0.18
15166,0.02
15167,0.14
15168,0.68
15169,0.59
15170,0.31
15171,0.99
15172,0.29
15173,0.24
15174,0.0
15175,0.1
15176,0.94
15177,0.3
15178,0.0
15179,0.12
15180,0.32
15181,0.06
15182,0.12
15183,0.0
15184,0.0
15185,0.8
15186,0.02
15187,0.01
15188,0.15
15189,0.0
15190,0.53
15191,0.0
15192,0.0
15193,0.0
15194,0.03
15195,0.0
15196,0.01
15197,0.03
15198,0.02
